app_name,title,version,rating,review,vote_count
Bumper.io,I like that it’s is played with bots!,1.1.8,2.0,There are plenty of times where I bounce a whatever-it-is off of the platform and do not get larger and also if I initiate a chain of bounces and the whatever-it-is at the end of the chain falls off of the platform the whatever-it-is I am controlling should be the one getting larger not the whatever-it-is second to last in the chain!,0.0
Bumper.io,Bumper io,1.1.8,5.0,The best game in the whole world 5stars,0.0
Bumper.io,Addictive,1.1.8,5.0,Fun & easy to play,0.0
Bumper.io,funny and good but get rid of ads,1.1.8,4.0,its a good but remove the ads at make them free not to pay i will give it 4 stars but it good,0.0
Bumper.io,Error,1.1.8,3.0,Ok this game is good but it is very glitchy for me and once while I was watching a ad the game was happening and I fell of because of ur ad 😡☹️,0.0
Bumper.io,"Good , but..",1.1.8,4.0,"I think this is a simple fun great time waster that I play a lot but I but like hole.io you can earn skins and needs more ranks maybe even more game modes such as teams and maybe even capture the flag also you could have a local join? So your friends can play against you. I hope the developers read this , thank you -Danny",0.0
Bumper.io,Needs more,1.1.8,3.0,"Undoubtedly really fun, I’ve already reached master 1 and now wondering what next. 

You should be playing against other players like the other io games and maybe loose ranks if you die would keep things more interesting.",0.0
Bumper.io,Coll very fun and hard but that’s good,1.1.8,5.0,Thank u very much voodo,0.0
Bumper.io, ,-1,2.5,.,0.0
Bumper.io,Developers READ THIS,1.1.8,5.0,"This game is lovely and so much fun
However it is too easy to win. I spent 40 minuets going from a Bronze 5 (lowest ranking) to a Master 1(highest ranking) there should be more rankings on this game.
Overall, download this game it’s really fun.",0.0
Bumper.io,A good game,1.1.8,5.0,Super cool I love you voodoo,0.0
Bumper.io,Hey there is a game call Bumper.io Instalet NOW😘🤟🏽🤟🏽😂😜,1.1.8,5.0,Ryancito30,0.0
Bumper.io,Good but glitches,1.1.8,4.0,I enjoy this game a lot but sometimes the screen glitches and you end up dying because you can’t control you bumper so overall good game but could improve the glitches,0.0
Bumper.io,Too many ads,1.1.8,2.0,"This is a great short quick game to pass time. But since they updated it, after every 10-30 sec game there’s an ad. To time consuming, puts me off playing the game",0.0
Bumper.io,Fun but more levels,1.1.8,4.0,"This game is my favourite because you don’t need WiFi and my WiFi keeps disconnecting and I have only had it for 1 day and I am already a master 1 so please can you add more levels, death matches where you are on an island and you kill people in one minute but you keep being revived after you die and whoever has the most kills at the end wins. Thank you though I love it 😍.",1.0
Bumper.io,Could be ok,1.1.8,1.0,Far to many ads,0.0
Bumper.io,Bumper.io,1.1.8,5.0,Good,0.0
Bumper.io,Another ad server,1.1.8,1.0,"Don’t bother, every time you finish a game you get an ad. Such a shame",0.0
Bumper.io,Too many adverts,1.1.8,4.0,Too many adverts deleted,0.0
Bumper.io,Good but needs more...,1.1.8,4.0,"This game is fun to play, with the simplicity accentuating that, but there need to be more ranks and game modes. I reached master 1 in 2 days, and now there is no goal to aim for, wich causes me to play less.",0.0
Bumper.io,To,1.1.8,1.0,To many adds,0.0
Bumper.io,Sickkkkkk,1.1.8,5.0,Cool game recommend to everyone,0.0
Bumper.io,Ads ads ads,1.1.8,1.0,Soooo many ads so stupid,0.0
Bumper.io,Game ruined by adverts,1.1.8,1.0,"Too many adverts, deleted",0.0
Bumper.io,To voodoo,1.1.8,5.0,Please can you add sound and NEW skins!,0.0
Bumper.io,The lag.....,1.1.8,1.0,The lag is constant except during adds which spam you the controls even so there easy to master they are laggy and unresponsive,0.0
Bumper.io,Annoying,1.1.8,2.0,The game is good but an advert every time you die,0.0
Bumper.io,Ranks,1.1.8,5.0,"I love this game so much! It’s also really addictive, but there’s one problem. Recently I’ve gone up to master rank 1, but I’m not going up more? If you could please add more ranks that would be wonderful! 😁😁  kindest regards.",0.0
Bumper.io,Amazing,1.1.8,5.0,This is the best games in the world it has no charges it just has no words,0.0
Bumper.io,Decent but a bit boring,1.1.8,2.0,I downloaded this game and on my first couple of plays I was immediately winning. My rank increased very quickly and out of the 5 times I have played I have won 4 times. This game is good for a spare 5 minutes however it quickly becomes boring once you have played a couple of times.,0.0
Bumper.io,Love at first fight,1.1.8,5.0,I love this game. It’s so addicting. I won the first round I got on.,0.0
Bumper.io,Rhia,1.1.8,3.0,People keep on killing me,0.0
Bumper.io,Need to add more stuff,1.1.8,5.0,"Hi this game is amazing but I need more maybe like levels against a boys or add more ranks here are some after master champion then emperor
Then bronze prestige 1 then so on then you keep on getting prestige’s I think this would be a good idea what about you",0.0
Bumper.io,Only 2...,1.1.8,2.0,Nice game when You’re in toilet but too many adds ;/,0.0
Bumper.io,Yee,1.1.8,4.0,Add a win counter and a kill counter pls ok thank you,0.0
Bumper.io,Need to add,1.1.8,5.0,You need to add more ranking levels to the game please,0.0
Bumper.io,Good but needs more,1.1.8,4.0,It’s a good game but I played it for 4 days and I’m already Master I. I think the game is also quite easy. There needs to be more to it like upgrades to the characters and other thing like a lobby with ur friends. I want there to be a leader board like slither.io. I believe the game should be better with more challenging online opponents,0.0
Bumper.io,Great game,1.1.8,4.0,"Great game, easy to play. Needs more levels. Got to masters way too easy. Needs more levels and skins...",0.0
Bumper.io,Unbelievable Jeff.,1.1.8,5.0,Addictive yet enjoyable. Highly recommend to anyone who enjoys a long poo. Great toilet fun.,0.0
Bumper.io,Bumper.io,1.1.8,5.0,This game is very fun and addictive. It relaxes you when you are stressed and is good for airplanes when your bored. I bet you will love it!,0.0
Bumper.io,Too. Many. Ads,1.1.8,2.0,Simple as that.,0.0
Bumper.io,Make the bots harder,1.1.8,5.0,I have managed to win 4 games without doing anything. The bots just kill themselfs. Plz make it harder. 👍,0.0
Bumper.io,Try this game,1.1.8,3.0,This is a very good game and I reccomend everyone play this,0.0
Bumper.io,Add after add,1.1.8,1.0,"Can’t even get hooked, hard to play so add ever time you lose RUBBISH!!!",0.0
Bumper.io,Love it,1.1.8,5.0,Great game love it !,0.0
Bumper.io,This game is awesome and cool,1.1.8,5.0,It's very good and great I keep on winning and it's very good!,0.0
Bumper.io,👍🏻,1.1.8,4.0,Good game! Needs more..,0.0
Bumper.io,Not very happy,1.1.8,2.0,"It is a fun game although when you win it is very sexist because it says phrases like, ‘(your name) mom is proud of him’ and more words with a male but not a female and being a female myself, this makes me very upset that they don’t respect women. And this game is very simple which is fun but it could be better with more rankings and more exotic skins rather than block colours which is not as fun",0.0
Bumper.io,Should be no stars.,1.1.8,1.0,"1: way too many ads. 
2: it lies about who killed you. It just makes up random names and uses them as excuses of who killed you.
3: anyone even 1 size bigger than you can kill you instantly and you have no defense.
4: Games are too short 
5: same things happen over and over again
6: losing is depressing and winning is ok and slightly pointless.
Conclusion: TAKE THIS GAME OFF THE APP STORE RIGHT NOW!!!",0.0
Bumper.io,Improvements needed.,1.1.8,3.0,"1. Less adverts needed.
2. Ability to play real players and NOT bots.
3. Rankings and more customisation needed.

Apart from that it’s a good start.",0.0
Bumper.io,Bumper.io,1.1.8,5.0,I have only had this games for a few hours but I had a very good review so far but should put take some adds out because it ruins the games and fun 😀,0.0
Bumper.io,Good game,1.1.8,4.0,Good game but cannot play online against real people they are all bots,0.0
Bumper.io,Good game but...,1.1.8,5.0,Way too many ads,0.0
Bumper.io,Terrible too many bugs,1.1.8,1.0,"Absolutely terrible, laggy, playing against bots, knocking ppl into the water and they come back in the island, I deleted straight away",0.0
Bumper.io,"Good in concept, executed badly",1.1.8,2.0,"There is no other players, you are paying with bots. Game is not balanced, allowing wins or losses to be entirely based on luck.",0.0
Bumper.io,"Great game, but too short!",1.1.8,4.0,"The game is awesome. Very addictive and good fun. However, after 20 minutes of playing, had completed all of the levels. If maybe challenges were added and extra levels after master? The game is so good, but over so fast",0.0
Bumper.io,The simplicity of it all,1.1.8,4.0,"It’s a good game, the controls are easy to master as is the game, maybe the game is too easy to be honest. 

I have read many reviews about adding hats and glasses etc etc I’m not sure your aware of the simplistic nature of io games, whilst it would be nice and somewhat amusing I don’t see how it would help in this game. Maybe different patterns for your car would be a more subtle approach.

The game is played by bots almost certainly  but I can’t see where it says or guarantees we play with other people from around the world, if it did it doesn’t now. You can tell it’s bots by changing app and then going back 20 seconds later, it’s been paused same amount of people are left and you haven’t been knocked off, if these were real players from around the world it would be game over, lost connection etc.

Overall it’s a good game, keep it simple maybe a little harder to play and all will be good, I personally don’t feel like you need to specify bots simply because you don’t specify it’s actual real people either.",6.0
Bumper.io,I enjoy the game but...,1.1.8,2.0,Because all the other players are computers they always target me. Also sometimes when I knock someone of a different player gets the points,0.0
Bumper.io,Assume,1.1.8,5.0,This game is amazing,0.0
Bumper.io, ,-1,2.5,.,0.0
Bumper.io,Good fun,1.1.8,3.0,Would be better if I could play without lag,0.0
Bumper.io,Has good potential!!,1.1.8,4.0,I love this game I am max rank already and just can’t get Enough! However this game is not online?? I would love to see a multiplayer mode against other players with a ranking system and skins/different colours etc... to keep me playing the game and In doing so getting rewarded for playing!,0.0
Bumper.io,Single player repetition,1.1.8,2.0,Don’t be fooled into thinking this is a multiplayer game. There are other AI bumpers which become easy to defeat after a few attempts.,0.0
Bumper.io,Adds,1.1.8,2.0,Too many adverts,0.0
Bumper.io,Fun game...,1.1.8,1.0,But if you love adverts every 10 seconds you’ll love this game. It’s that packed full of adverts it’s like watching the QVC,0.0
Bumper.io,No new levels,1.1.8,1.0,"Update stated new levels, nothing has changed except a new advert window.",0.0
Bumper.io,Good,1.1.8,4.0,Amazing an addictive but wayyyyy to many ads,0.0
Bumper.io,Brilliant,1.1.8,5.0,Fun wrecking everyone the bots are noobs,0.0
Bumper.io,Too laggy,1.1.8,4.0,The game is too laggy then you fall off!,0.0
Bumper.io,Good But Needs To Be Improved,1.1.8,3.0,It’s Annoying Because The Person That’s Nearest To The One That Got Knocked Off Even When You Knock Them Off And I Was Sad Because Master Is The Highest Rank ):,0.0
Bumper.io,I love the game,1.1.8,2.0,I can’t stop playing it!,0.0
Bumper.io,AMAZING! 🤗,1.1.4,5.0,This game is brilliant! It is so addictive and I can't stop playing!! 🌟💥🔥,0.0
Bumper.io,To manny advertising after every single game,1.1.8,1.0,Advertising after every single game takes the piss,0.0
Bumper.io,This games,1.1.4,3.0,I thought this game was very good but there is a very easy chance of falling. To improve this games players should be able to create there own custom player for free  as this would make it more fun. This game lost two stars at it was very unfair as I was nocking of players and if I wasn't nearest the other player would get the point this is totally not fair.,0.0
Bumper.io,The game is good but ....,1.1.4,3.0,The game is a a great game and it is very enjoyable to play but it needs more rankings as I have been playing for about half an hour and I have already got to master rank 1 and completed the game,0.0
Bumper.io,Lag,1.1.4,1.0,Sort it out. As Soon a so stay to do good it lags and I die. It’s not my phone coz it doesn’t lag with any other app or game,0.0
Bumper.io,Few things to add,1.1.4,5.0,"This game is very fun and I’m already master 1 so it would be good if more levels would be added, and also stats to count how many kill / deaths / wins and with this a leaderboard for the best players. Also different skins could be added instead of just colours, thanks if ya read this / add anything I said!",0.0
Bumper.io,Add more stages after master 1,1.1.4,5.0,Although this game is super addictive and fun to play I hope there is more stages after master 1 because I have played for 3 days for 30 minuets a day and got master 1 by winning a lot but it would be more fun if you added another stage please,0.0
Bumper.io,All right but my friend hates it,1.1.4,3.0,It’s good but my friend says never play this game you would be stupid to play it,0.0
Bumper.io,ADVERTS NEED SORTING,1.1.4,1.0,Fun but way to many adverts after every game you have to wait 1 minute for the adverts to go its long and makes me wanna just delete it but it’s a shame cos it’s a good game,0.0
Bumper.io,Amazing,1.1.4,5.0,"Such fun to play, downloaded it a few days ago but have become addicted to it. Only thing I would add is a option to change the glowing colour on the ‘avatar’ but apart from that it’s amazing. Deserves more than 5 stars",0.0
Bumper.io,Fantastic to play ! With potential to be great,1.1.4,5.0,"Great game to play ! It’s simple very addictive, yeah it needs work but if it gets the right attention it can become a awesome game . Please can you add~
League table.
More bumper skins.
Champion icon around bumper.
Team matches.
Be able to create a match, add friends.
Hope you can update the features I’m really enjoying the game .",0.0
Bumper.io,So many ads...,1.1.4,1.0,Alright game but adverts every 30 seconds and £3 to get rid of them... not worth it.,0.0
Bumper.io,Drains battery,1.1.4,3.0,"I like this game as it’s fun to play but REALLY drains battery, I’m not sure if this is normal",0.0
Bumper.io,Fun game,1.1.4,5.0,Really fun game.,0.0
Bumper.io,Amazing game,1.1.4,5.0,"I found this game so fun, I’m already master 1 and you can’t get a higher level if you could add levels and make there an online and more game modes I would rate this 6 star if I could.",0.0
Bumper.io,Decent game,1.1.4,4.0,Would love to have teams so that friends can play.,0.0
Bumper.io,Worst game ever,1.1.4,1.0,To glitchy,0.0
Bumper.io,Addictive,1.1.4,5.0,One of the simplest apps but really good,0.0
Bumper.io,Play on AIRPLANE MODE!,1.1.4,1.0,"Multiplayer — First things first; a lot of people are led to believe this is an online multiplayer game. The players in your game are NPC’s. 

ADs — Since this isn’t a multiplayer game that requires an internet connection, play on Airplane Mode. You’ll get no ADs at all. 

Repetitive — This game gets repetitive very quickly. There are a select few maps but there is nothing that makes the player want to keep going.

Ranks — As I said above, there is nothing that keeps a player wanting to come back. There needs to be some sort of reward system. Maybe a customisation other than colours. Power-ups.",0.0
Bumper.io,This games issues,1.1.4,1.0,This game has too much lag and glitching please fix it,0.0
Bumper.io,Kills your battery.,1.1.4,1.0,Could have potential as a great game but it took 30% of my battery after just 5 minutes of play.,0.0
Bumper.io,Ad,1.1.4,4.0,This is an amazing game. The graphics are good. But for me their art toooooooooooo MANY ADS.,0.0
Bumper.io,GoodBYE BATTERY,1.1.4,2.0,"I like this game, although the opponents are not real people.
BUT it’s unbelievable how it makes the iPhone HOT and kills the battery in a few minutes 
Please optimize the performance or it’s impossible to play",0.0
Bumper.io,Bugs!!,1.1.4,2.0,"It’s a great game in principal but it must be full of bugs... 

Your phone starts to over heat - doesn’t happen with any other apps 

When it gets hot the game doesn’t work and you speedily fly of the edge 

Phone becomes too hot to touch! 

Sort it out!!!  It could be an amazing game!!",0.0
Bumper.io,Best game in the universe,1.1.4,5.0,This game is so lit I’d rather play it over fortnite,0.0
Bumper.io,Potential,1.1.4,3.0,"This game is so simple and addictively my great! However it lags so much it’s 70% unplayable. 
And it’s all AI, please invest in some decent infrastructure to capitalise on this great game!",0.0
Bumper.io,Ads,1.1.4,1.0,Too many ads,0.0
Bumper.io,Add more ranks please,1.1.4,4.0,If you don’t want adds you can just turn your phone on airplane mode and sadly I have got to master 1 and there are no more ranks so I have stoped playing this game,0.0
Bumper.io,Bumper.io,1.1.4,1.0,Your game is totally rigged because I always get teamed on and they turn into something like a fireball and shoot me off the map.,0.0
Bumper.io,Ouch,1.1.4,5.0,Too bumpy,0.0
Bumper.io,Don’t waste your time,1.1.4,1.0,Ok game but points go to wrong players and some players are able to ram you whilst mine only seems to move at a snails pace all the time. Very glitchy and far too many adverts to make it worthwhile. Advert after every game. Spend more time watching  adverts than playing! Avoid avoid avoid!,0.0
Bumper.io,Sarahwainwright,1.1.4,5.0,Cool love your game,0.0
Bumper.io,Ok game apart from u play with bots not people online,1.1.4,2.0,This game is quite fun apart from the fact that u play with bots and not other online players. I know this as I played the game with no WiFi or data and it still worked and the names looked like bot names too. I think the game should properly announce that u play with bots not real people so every one knows that because at the moment I think everyone thinks they are playing with real ppl when their not or they could actually let u play with real ppl...,0.0
Bumper.io,Ads are very annoying,1.1.4,2.0,Get rid of the ads and it would be a much better game,0.0
Bumper.io,Fun game but with bots,1.1.4,2.0,Fun game gives falsely gives the impression you’re playing against other people,0.0
Bumper.io,It is really bad but every now and again it can be good,1.1.4,2.0,Kys,0.0
Bumper.io,A word of advice,1.1.4,4.0,"If you don’t like the adverts, turn off your wifi. You shouldn’t get any and the game will be less glitchy.",0.0
Bumper.io,Good but needs more,1.1.4,4.0,"I have played this game none stop for the past week and am already Master 1. I would like if you added more ranks and maybe other things, like challenges to unlock skins and other stuff, also game modes would be fun, like a death match game mode, with infinite lives and whoever gets most kills wins. I also have a few more suggestions, like a competitive system, where people compete, and the more wins you get in a week the greater the reward, for things like coins or skins, or maybe things like trails. Anyway it’s a great game and I hope to see more additions (I wonder if any of ya’ll are master 1 yet).",3.0
Bumper.io,Not good,1.1.4,2.0,"I enjoy this game but the names are inappropriate such as dokindupenis and stuff and I would like it if the game was multiplayer as well as it actually being fair

Thanks",0.0
Bumper.io, ,-1,2.5,.,0.0
Bumper.io,Adverts...,1.1.4,1.0,It’s basically impossible to play this game as ads pop up every other second. Don’t install this game,0.0
Bumper.io,Ads,1.1.4,3.0,This game is being ruined by how many ads their are please fix this,0.0
Bumper.io,Crap,1.1.4,1.0,Said I purchased no adds but I didn’t wouldn’t recommend it,0.0
Bumper.io,Not even worth ur time,1.1.4,1.0,Waste of time don’t add this game wasted 30min of my life would rather sleep than play this game,0.0
Bumper.io,G,1.1.4,5.0,G,0.0
Bumper.io,Needs more ranks,1.1.4,4.0,"Fun game, however gets boring.. I worked hard and reached master 1 rank. Now whats the point of playing? Ive reached the highest rank..",0.0
Bumper.io,MAD,1.1.4,4.0,Voodoo have been putting out some sick games,0.0
Bumper.io,such a fun game but,1.1.4,3.0,really fun however they’re should be more game options so you can have more interaction with it as well as customisation for the character. I noticed that when you die anyone just gets the kill for you so making sure the right people get the kill so that needs sorting out also. Despite them issues I have lots of fun playing this game.,0.0
Bumper.io,Far to addictive 😝,1.1.4,5.0,"Love this game!! For all the people complaining about ads, it’s only £2.99 to remove them, big deal pay it.",0.0
Bumper.io,Great but an issue,1.1.4,3.0,"This game is very addicting and fun! Its awesome! But the only thing that pisses me of is the way that in the middle of every game, it lags because of ads changing at the bottom of the screen! Its really annoying and gets me eliminated every time.",0.0
Bumper.io,Bumper,1.1.4,3.0,Needs more ranks at mac rank already and custom cars,0.0
Bumper.io,HORRIBLE,1.1.4,1.0,"i’m a female however the game suggests that i am a male “..... proves himself”!!! this has upset me, can’t females play??
so annoyed",0.0
Bumper.io,This game is rubbish,1.1.4,1.0,Worst .io game made,0.0
Bumper.io,Good game. Single player. Misleading,1.1.4,3.0,"Misleading with other player names e.g ‘xxx’, ‘daddy’ ‘&££@&!’. It makes it seem you are playing online when this is single play only",0.0
Bumper.io,Ads and lag,1.1.4,1.0,"The game is too laggy to play and ads happen at the beginning of a game which is annoying and led to my death, DONT PLAY THIS GAME, which is utterly annoying and pay to play",0.0
Bumper.io,A little hard,1.1.4,4.0,Add in boost,0.0
Bumper.io,Really laggy and slow on iPad,1.1.4,3.0,This game is so laggy it just lags me of the edge of the map,0.0
Bumper.io,Full of bots,1.1.4,1.0,I got this game because it looked fun to try knock REAL players of the map but no there is no way to play against real people its only bots which I think there should be an option to play online with real people because it is to easy against bots an I played for 10 mins and I’m master 1 so make it harder to level up and by adding an option to play against real players because it is getting boring always winning against bots.,0.0
Bumper.io,Good game rubbish ads,1.1.4,2.0,Ads are ridiculous like COME ON!!,0.0
Bumper.io,Fun but room for improvement,1.1.4,3.0,"Overall, the concept and playability of the game is actually quite good. I'm 100% convinced that I'm playing against BOTs as the names and strategies are skeptical - hence learning how to win is easy. Master 1 on day 1 should not be so simple. I would like to play against real people and also would like more options and statistics available. Ads are annoying but they are expected from a free game.",0.0
Bumper.io,A Bot Too Far,1.1.4,1.0,"I would begin by saying I am a big fan of IO games and play paper Io and snake Io regularly.  In principle this is a very good idea for a game however the game play is less than rewarding, actually got bored of losing most of the time. My bumper car appears unable to push much of anything around but I continually experience being bumped huge distances with very little ability to avoid falling of the levels repeatedly; can only describe gameplay as feeling arbitrary.  I have played and mastered all other IO games, this one however, is the weakest and least engaging in their franchise.  I have deleted the game.",2.0
Bumper.io,Good idea but awful Quality,1.1.4,1.0,This game is an amazing idea and looks nice but is extremely laggy and is not online which most of these games are. Also in this game the offline bots will often team on you and maybe 2-4 ai’s will push you of the edge. Finally along with the lag this game also has a glitch where you will not be able to move.,0.0
Bumper.io,Things to be improved,1.1.4,4.0,When you get killed or knocked off it says who killed you but that person is always wrong. I also completed the game in like 2 hours and it would be great if you could add more levels after master 1. It would be cool if you could at more accessories to your character like clothes and hats and glasses and stuff like that. But overall it’s a great game and very addictive.,0.0
Bumper.io,EPIC!!!,1.1.4,5.0,I love it !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!'!!!!!!!!!!!!!!!!!!!!!!!,0.0
Bumper.io,EPIC!!!!,1.1.4,5.0,EVEN MORE EPIC!!!!,0.0
Bumper.io,Bumper.io,1.1.4,2.0,"This is a fun game, but the only problem is that you lag so much, too many adverts and will sometimes not add up as your kill... it will just give it to someone else who hasn’t done anything! Otherwise it is very fun but can be annoying.",0.0
Bumper.io,Sassy,1.1.4,2.0,Adds are very annoying and the game glitches,0.0
Bumper.io,Adverts and lag,1.1.4,1.0,"Don’t waste you’re time, advert after every game and the lag is really bad!",0.0
Bumper.io,Great game,1.1.4,5.0,Ads are consistent but just shut game off and restart it’s not a bother,0.0
Bumper.io,Fun but needs work,1.1.4,4.0,"I like this game a lot, however it is unfair as if you knocked someone off then a player closer to the place they got knocked of will get the points. For this reason the game looses a star as it is hard to win because of this. Also I would enjoy the game better if there was not an ad after every game. In conclusion this game is good but could need some work. Also something else that annoys me is that when at the end of the game if you win it says (your username)’s mum is proud of HIM.",3.0
Bumper.io,Ads ads ads,1.1.4,1.0,Too many Ads.,0.0
Bumper.io,Addictive but...,1.1.4,4.0,Its cool and addictive but when you get one kill all of the other bots team on you so you have to then kill all of them and yes you dont need wifi because they are bots,0.0
Bumper.io,Easy,1.1.4,5.0,"This is a great game but when you reach masters 1 you run out of things to do and it doesn't take long to reach masters 1 as the games is quite easy.

For everyone struggling with adds play on airplane mode",0.0
Bumper.io,Why this app is terrible,1.1.4,1.0,"A.i why could u not at least put in online 
Difficulty you can barely win on a phone
A.i in lobby too much for the small maps

Until you have fixed this I personally will never play again",0.0
Bumper.io,Entertaining,1.1.4,5.0,"Very amusing game, yeah theres add every now and again but every game has them",0.0
Bumper.io,You spend more time watching ads than playing,1.1.4,1.0,"You spend more time watching adverts than you do playing the game.

Deleted the game along with every other advert infested games",0.0
Bumper.io,Okay game,1.1.4,2.0,"Fun to play, would be better if you were playing against real people not computer! (It seems like your plying against real people however I got a phone call and when the call ended I was in the exact same place mid game) so not real people",1.0
Bumper.io,Adds,1.1.4,4.0,Don’t get me wrong I am addicted to this game it’s just the adds after every single game. I know they have to have some adds the amount in this game is crazy,0.0
Bumper.io,Ads,1.1.4,3.0,The overall game I think is so fun to play but every time the game is over a bloody ad comes on I understand games needs ads to display other games but this is to much so therefore your game to me is rubbish and I don't agree to how many ads you have put on,0.0
Bumper.io,Lucia,1.1.4,5.0,"I really like this game, I would love to play with my friends online ❤️. I think that if the game include an online option it will be lit",0.0
Bumper.io,Ads,1.1.4,4.0,"Great game, very competitive. But annoying when there are ads between every round/death.",0.0
Bumper.io,Very bad,1.1.4,1.0,I almost smash my iPad with my hand and almost broke my thumb,0.0
Bumper.io,Adverts,1.1.4,2.0,Too many. Same as per all the other reviews and Voodoo games. Why don’t they learn...,0.0
Bumper.io,Ok game,1.1.4,1.0,So glitchy ok game overpowered player,0.0
Bumper.io,Good game but,1.1.4,5.0,Little to hard for new players like me,0.0
Bumper.io,Lolololooloplpoo,1.1.4,5.0,Very good game I give it three stars because there is adds after every game,0.0
Bumper.io,Hard,1.1.4,3.0,It’s pretty much impossible to win if you’re smaller than the other guy in the last two so please do something about this,0.0
Bumper.io,Ads ads ads!,1.1.4,1.0,"Game is fine, nice & simple however another game ruined by ads.... 
can’t we go back to the good old days where we were charged 69p & then had the game???",0.0
Bumper.io,Ads wreck the game,1.1.4,1.0,Enjoyed playing this game for about 5 minutes before it annoyed me too much. Found my hand placement awkward to keep watch of where I was and then I was in the last 4 and boom and add pops up and I died. Deleted straight after that,0.0
Bumper.io,Too many glitches,1.1.4,3.0,NEED TO FIX GAME ASAP. I RANDOMLY GET THROWN OF THE MAP AND MY GUY DOESNT DIE NEITHER DOES THE OPPOSITION VICE VERSEA.,0.0
Bumper.io, ,-1,2.5,.,0.0
Bumper.io,Fun,1.1.4,5.0,I’ve played this for like 45 mins to an 1 hour and I’m already master 1 so add more level so I can play to level up and add stats so how many kill how many wins time played Ect.....,0.0
Bumper.io,Fun,1.1.4,5.0,Just a bit of fun but could become addictive,0.0
Bumper.io,Please,1.1.4,5.0,Please say you are working on introducing local multiplayer!?,0.0
Bumper.io,Okay game - way too many ads,1.1.4,1.0,"The game is okay, rounds are short, like <1min each followed by long adverts, defo not worth it",0.0
Bumper.io,One game one 30 second advert,1.1.4,1.0,Awful game,0.0
Bumper.io,Ads,1.1.4,1.0,"Ads after every game 
Rubbish game you play for 25sec then watch ads for 1 min",0.0
Bumper.io,Lag is so bad,1.1.4,3.0,Bruh,0.0
Bumper.io,Not impressed!,1.1.4,1.0,"I accendently used my finger print to buy no ads and i didnt mean to, and when i try click restore purchaces it dont work please help?",0.0
Bumper.io,Addictive,1.1.4,5.0,"Great game, very addictive.
But once you hit master 1 that’s it. 
There needs to be more levels or some different challenges added in so it doesn’t get boring.",0.0
Bumper.io,The game,1.1.4,1.0,Awful,0.0
Bumper.io,Adds,1.1.4,1.0,Ruins the game,0.0
Bumper.io,Too many ads,1.1.4,1.0,Every time I die there is a ad I’m going to uninstall this game,0.0
Bumper.io,Review,1.1.4,1.0,"Three simple words that sums the game up - 
- over rated 
- boring 
- impossible 
This game is addictive for all the wrong reasons in my mind. After playing for 30 minutes, only one win and bored out of my mind.",0.0
Bumper.io,Decent,1.1.4,2.0,"Overall, the games fun.

The huge issue however are the ads at the end of every game. I understand that the game needs ads to be supported but I shouldn’t have to wait at the end of every game. Not only that but a lot of the ads are un skippable so you have to wait 20-30 seconds for it to finish.

The thing that really lowers the game down though are the random ads that sometimes occurs in the middle of the game, causing you to lose.",1.0
Bumper.io,Fun game,1.1.4,5.0,This game has me in histerics all the time watching people die😀😂,0.0
Bumper.io,Battery,1.1.4,3.0,Its a ok game but will drain your battery I played for 30mins and it drained 40% battery,0.0
Bumper.io, ,-1,2.5,.,0.0
Bumper.io,Best game,1.2.0,5.0,I love this game 👌,0.0
Bumper.io,Not playing with real players!,1.2.0,1.0,Not playing with real players. Games sucks!,0.0
Bumper.io,review,1.2.0,3.0,always assumes i’m male. saying “him” always and never “her”. i think that should be changed but other than that it’s pretty fun.,0.0
Bumper.io,NOT MULTIPLAYER,1.2.0,1.0,"You are only playing with bots the whole time.
The game only pretends they are actual players.
My proof is that you start in the exact same spot at the bottom of the map every tome",0.0
Bumper.io,Fix this there is an terrible glitch,1.2.0,1.0,That allows people to kill when I already got them ten seconds ago!!!!!FIX THIS!!!!!!!! Or else,0.0
Bumper.io,"Fun game, but a ridiculous amount of ADs.",1.2.0,2.0,"The ADs in this game are absolutely ridiculous and will run up your data plan as you have to watch an AD before every new game can start. And to remove them, they want you to pay $3.99CAD?! For what?! To play bumper cars with a bunch of robots?! 

Turn your wifi and data off while playing and thank me later, when your ADs disappear and your “multiplayer game” still works just the same as it did before.",0.0
Bumper.io,Mucha publicidad,1.2.0,1.0,"Al terminar una partida tenes que ver un video de 30 segundos, tengamos en cuenta que las partidas no duran mas de 1 minuto.",0.0
Bumper.io,Terrible,1.2.0,1.0,"This is one of the worst games I’ve played, I don’t see how people like it. I’m deleting this game right away.",0.0
Bumper.io,Easy but fun,1.2.0,5.0,"Master 1 after 2 hours, add skins and new modes and stuff like that",0.0
Bumper.io,Game,1.2.0,4.0,Good game but to much ads,0.0
Bumper.io,Slimy sausage,1.2.0,4.0,This game is awesome ya 😎,0.0
Bumper.io,Nice but laggy,1.2.0,1.0,The lag in the game destroy the you'd get. It's a voodoo game: good concept but lack of quality.,0.0
Bumper.io,Bad.,1.2.0,1.0,I get hit by small players with no momentum and move an inch then BAM glitches into the water. 🤷🏽‍♂️,0.0
Bumper.io,Good Game... But..,1.2.0,3.0,Good game but there are way too many ads and when you when it always says “he” is there any way where you could just use they?,0.0
Bumper.io,Ads,1.2.0,2.0,Wayyyyy too many ads,0.0
